DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,English,HS English 11,130,6,21.7,15.0,28.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,English,HS English Other,283,15,18.9,<15,23.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Math,HS Algebra I,87,5,17.4,<15,26.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Math,HS Algebra II,185,9,20.6,<15,28.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Math,HS Math Other,179,9,19.9,<15,27.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Math,HS Pre-calculus,75,3,25.0,24.0,26.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Math,HS Technology,27,1,27.0,27.0,27.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Science,HS Chemistry,165,7,23.6,20.0,26.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Science,HS Other Life Science,193,9,21.4,17.0,25.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Science,HS Other Science,46,3,15.3,<15,24.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Science,HS Physics,107,5,21.4,18.0,26.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Social Studies,HS Global History,284,16,17.8,<15,27.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Social Studies,HS Government & Econ,155,9,17.2,<15,21.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,Gen Ed,Social Studies,HS US History,87,5,17.4,<15,20.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,ICT,English,HS English 09,52,3,17.3,<15,20.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,ICT,English,HS English 11,47,2,23.5,23.0,24.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,ICT,Math,HS Algebra I,60,3,20.0,18.0,22.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,ICT,Math,HS Algebra II,49,2,24.5,22.0,27.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,ICT,Science,HS Chemistry,46,2,23.0,22.0,24.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,ICT,Science,HS Other Life Science,50,3,16.7,15.0,18.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,ICT,Social Studies,HS Global History,56,2,28.0,27.0,29.0
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,HS Core,ICT,Social Studies,HS US History,61,3,20.3,18.0,22.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,Gen Ed,English,MS English Core,590,20,29.5,27.0,30.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,Gen Ed,Math,MS Math Core,501,17,29.5,27.0,30.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,Gen Ed,Science,MS Science Core,555,20,27.8,<15,30.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,Gen Ed,Social Studies,MS Social Studies Core,501,17,29.5,27.0,30.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,ICT,English,MS English Core,203,7,29.0,25.0,30.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,ICT,Math,MS Math Core,206,7,29.4,27.0,31.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,ICT,Science,MS Science Core,175,6,29.2,27.0,30.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,ICT,Social Studies,MS Social Studies Core,205,7,29.3,27.0,30.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,SC,English,MS English Core,58,5,11.6,10.0,13.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,SC,Math,MS Math Core,55,5,11.0,10.0,12.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,SC,Science,MS Science Core,32,3,10.7,10.0,11.0
24Q311,CORONA ARTS AND SCIENCES ACADEMY,MS Core,SC,Social Studies,MS Social Studies Core,56,5,11.2,10.0,12.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,254,15,16.9,<15,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,326,17,19.2,<15,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,342,18,19.0,<15,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,258,12,21.5,<15,31.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,277,13,21.3,<15,31.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,472,18,26.2,<15,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,307,10,30.7,19.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,288,11,26.2,19.0,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,56,2,28.0,23.0,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,66,2,33.0,32.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Statistics,44,2,22.0,20.0,24.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Technology,27,1,27.0,27.0,27.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,252,8,31.5,25.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,332,13,25.5,<15,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,410,14,29.3,19.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,32,1,32.0,32.0,32.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,96,3,32.0,28.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,148,5,29.6,24.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,702,24,29.3,<15,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,280,10,28.0,<15,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,149,5,29.8,27.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,193,8,24.1,<15,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,English,HS English 09,113,4,28.3,21.0,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,English,HS English 10,121,4,30.3,24.0,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,English,HS English 11,104,4,26.0,19.0,31.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,English,HS English 12,110,4,27.5,23.0,31.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,English,HS English Other,56,2,28.0,23.0,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,249,8,31.1,21.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,118,5,23.6,15.0,31.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,30,1,30.0,30.0,30.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,199,6,33.2,31.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,79,3,26.3,22.0,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Science,HS Other Life Science,16,1,16.0,16.0,16.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,115,3,38.3,32.0,>34
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,213,7,30.4,23.0,34.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,141,5,28.2,21.0,31.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,33,1,33.0,33.0,33.0
24Q455,NEWTOWN HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,55,2,27.5,27.0,28.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,282,13,21.7,<15,31.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,310,14,22.1,<15,34.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,409,16,25.6,<15,33.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,387,15,25.8,<15,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,474,20,23.7,<15,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,350,17,20.6,<15,33.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,721,25,28.8,<15,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,221,7,31.6,29.0,34.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,22,1,22.0,22.0,22.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,22,1,22.0,22.0,22.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Math,HS Statistics,32,1,32.0,32.0,32.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,334,11,30.4,20.0,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,231,8,28.9,23.0,33.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,456,17,26.8,<15,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,91,4,22.8,<15,33.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,355,13,27.3,<15,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,53,2,26.5,25.0,28.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,645,21,30.7,<15,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,350,13,26.9,<15,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,381,13,29.3,18.0,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,English,HS English 09,79,3,26.3,22.0,32.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,English,HS English 10,158,5,31.6,22.0,>34
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,English,HS English 11,93,3,31.0,30.0,33.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,English,HS English 12,53,2,26.5,22.0,31.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,251,9,27.9,18.0,34.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,33,1,33.0,33.0,33.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,155,5,31.0,25.0,34.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,75,3,25.0,21.0,33.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,254,8,31.8,28.0,34.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,67,2,33.5,33.0,34.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,99,3,33.0,32.0,34.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,English,HS English 09,22,2,11.0,7.0,15.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,English,HS English 10,40,3,13.3,13.0,14.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,English,HS English 11,25,2,12.5,12.0,13.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,English,HS English 12,24,2,12.0,10.0,14.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,English,HS English Other,48,4,12.0,10.0,14.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,67,5,13.4,7.0,>15
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Math,HS Algebra II,15,1,15.0,15.0,15.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Math,HS Math Other,24,2,12.0,10.0,14.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Science,HS Earth Science,52,3,17.3,>15,>15
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,24,2,12.0,9.0,15.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Science,HS Other Life Science,18,1,18.0,>15,>15
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Science,HS Other Science,24,2,12.0,10.0,14.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,67,5,13.4,7.0,>15
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Social Studies,HS Government & Econ,25,2,12.5,12.0,13.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Social Studies,HS Social Studies Other,24,2,12.0,10.0,14.0
24Q485,GROVER CLEVELAND HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,24,2,12.0,11.0,13.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English 09,68,3,22.7,22.0,23.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English 10,94,5,18.8,<15,27.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English 11,46,2,23.0,<15,32.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English 12,70,4,17.5,<15,25.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English Other,284,13,21.8,<15,>34
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Math,HS Algebra I,43,2,21.5,19.0,24.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Math,HS Algebra II,170,10,17.0,<15,28.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Math,HS Geometry,119,5,23.8,20.0,25.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Science,HS Chemistry,119,5,23.8,<15,28.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Science,HS Earth Science,91,4,22.8,20.0,27.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Science,HS Living Environment,27,1,27.0,27.0,27.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Science,HS Other Science,21,1,21.0,21.0,21.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Social Studies,HS Global History,154,6,25.7,21.0,30.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Social Studies,HS Social Studies Other,18,2,9.0,<15,<15
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Social Studies,HS US History,120,6,20.0,<15,26.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,ICT,English,HS English 09,47,2,23.5,22.0,25.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,ICT,English,HS English 10,23,1,23.0,23.0,23.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,ICT,Math,HS Algebra I,46,2,23.0,23.0,23.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,ICT,Math,HS Algebra II,29,1,29.0,29.0,29.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,ICT,Science,HS Earth Science,23,1,23.0,23.0,23.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,ICT,Science,HS Living Environment,49,2,24.5,24.0,25.0
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,ICT,Social Studies,HS Global History,75,3,25.0,22.0,27.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English 09,117,9,13.0,<15,17.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English 10,108,9,12.0,<15,15.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English 11,130,8,16.3,<15,23.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English 12,82,8,10.3,<15,<15
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,English,HS English Other,909,33,27.5,<15,>34
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Math,HS Algebra I,135,7,19.3,<15,27.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Math,HS Algebra II,138,6,23.0,<15,31.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Math,HS Geometry,113,5,22.6,18.0,29.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Math,HS Math Other,26,1,26.0,26.0,26.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Math,HS Pre-calculus,7,1,7.0,<15,<15
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Science,HS Chemistry,96,4,24.0,23.0,26.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Science,HS Living Environment,228,9,25.3,22.0,28.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Science,HS Other Life Science,42,2,21.0,20.0,22.0
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,HS Core,Gen Ed,Science,HS Physics,69,3,23.0,16.0,28.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,English,HS English 09,87,3,29.0,23.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,English,HS English 10,93,3,31.0,30.0,32.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,English,HS English 11,98,3,32.7,32.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,English,HS English 12,161,5,32.2,31.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,English,HS English Other,44,2,22.0,21.0,23.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Math,HS Algebra I,24,1,24.0,24.0,24.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Math,HS Algebra II,105,4,26.3,<15,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Math,HS Geometry,247,8,30.9,25.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Math,HS Pre-calculus,67,2,33.5,33.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Science,HS Chemistry,132,5,26.4,16.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Science,HS Earth Science,129,4,32.3,31.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Science,HS Living Environment,94,3,31.3,29.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Science,HS Other Life Science,22,1,22.0,22.0,22.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Science,HS Physics,64,2,32.0,31.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Social Studies,HS Global History,186,6,31.0,24.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Social Studies,HS Government & Econ,162,5,32.4,31.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Social Studies,HS Social Studies Other,60,2,30.0,27.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,Gen Ed,Social Studies,HS US History,114,4,28.5,22.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,English,HS English 09,125,4,31.3,28.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,English,HS English 10,126,4,31.5,28.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,English,HS English 11,93,3,31.0,30.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,English,HS English 12,17,1,17.0,17.0,17.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,Math,HS Algebra I,206,7,29.4,25.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,Math,HS Algebra II,33,1,33.0,33.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,Math,HS Geometry,128,4,32.0,29.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,Science,HS Earth Science,146,5,29.2,24.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,Science,HS Living Environment,170,6,28.3,17.0,33.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,Social Studies,HS Global History,250,8,31.3,28.0,34.0
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,HS Core,ICT,Social Studies,HS US History,60,2,30.0,28.0,32.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,English,HS English 09,66,2,33.0,33.0,33.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,English,HS English 10,58,2,29.0,28.0,30.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,English,HS English 11,55,2,27.5,27.0,28.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,English,HS English 12,66,2,33.0,32.0,34.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,English,HS English Other,132,5,26.4,21.0,33.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Math,HS Algebra I,31,2,15.5,<15,24.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Math,HS Algebra II,73,3,24.3,23.0,27.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Math,HS Geometry,65,2,32.5,31.0,34.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Math,HS Math Other,32,1,32.0,32.0,32.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Math,HS Pre-calculus,65,2,32.5,32.0,33.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Science,HS Chemistry,61,2,30.5,27.0,34.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Science,HS Earth Science,32,1,32.0,32.0,32.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Science,HS Living Environment,55,2,27.5,26.0,29.0
24Q560,"ROBERT F WAGNER, JR SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",HS Core,Gen Ed,Science,HS Other Life Science,29,1,29.0,29.0,29.0
