,,,,,,,,,,
DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,145,3,48.3,31.0,>34
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,32,1,32.0,32.0,32.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,92,3,30.7,28.0,33.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,English,HS English 09,59,2,29.5,26.0,33.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,English,HS English 10,55,2,27.5,27.0,28.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,English,HS English 11,57,2,28.5,28.0,29.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,English,HS English Other,34,1,34.0,34.0,34.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,46,2,23.0,23.0,23.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,24,1,24.0,24.0,24.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,56,2,28.0,26.0,30.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,61,2,30.5,28.0,33.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,68,2,34.0,34.0,34.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,50,2,25.0,23.0,27.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Science,HS Other Life Science,64,2,32.0,30.0,34.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,58,2,29.0,27.0,31.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,34,1,34.0,34.0,34.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,32,1,32.0,32.0,32.0
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,66,2,33.0,32.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,624,22,28.4,<15,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,633,21,30.1,<15,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,640,20,32.0,23.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,742,24,30.9,18.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,503,18,27.9,<15,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,306,10,30.6,22.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,863,26,33.2,28.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,755,25,30.2,15.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,418,19,22.0,<15,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,510,16,31.9,23.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Statistics,89,3,29.7,27.0,32.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Math,HS Technology,128,6,21.3,<15,31.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,876,28,31.3,20.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,487,16,30.4,<15,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,189,6,31.5,25.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,732,25,29.3,<15,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,603,19,31.7,21.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,1255,40,31.4,23.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,884,28,31.6,16.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,793,26,30.5,<15,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,658,20,32.9,26.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English 09,225,8,28.1,22.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English 10,216,7,30.9,26.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English 11,224,7,32.0,24.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,English,HS English 12,165,5,33.0,32.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,260,8,32.5,28.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,139,5,27.8,22.0,32.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,351,12,29.3,23.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,176,6,29.3,23.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,203,7,29.0,25.0,33.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,341,11,31.0,20.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,451,16,28.2,18.0,34.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,118,4,29.5,23.0,33.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,196,7,28.0,<15,33.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English 09,42,3,14.0,11.0,>15
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English 10,25,2,12.5,11.0,14.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English 11,29,3,9.7,<6,13.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English 12,29,2,14.5,14.0,15.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,English,HS English Other,26,2,13.0,11.0,15.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,44,3,14.7,14.0,15.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Math,HS Algebra II,30,3,10.0,8.0,12.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Math,HS Geometry,57,5,11.4,8.0,15.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Science,HS Chemistry,42,3,14.0,12.0,>15
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,42,3,14.0,12.0,15.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Science,HS Other Science,36,3,12.0,10.0,15.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,68,5,13.6,11.0,15.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Social Studies,HS Government & Econ,28,3,9.3,7.0,13.0
26Q415,BENJAMIN N CARDOZO HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,27,2,13.5,12.0,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,817,28,29.2,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,803,26,30.9,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,935,29,32.2,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,697,23,30.3,21.0,>34
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,624,27,23.1,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,712,27,26.4,<15,>34
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,884,29,30.5,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,815,27,30.2,<15,>34
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,1081,36,30.0,15.0,>34
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,431,14,30.8,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Statistics,61,2,30.5,27.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Math,HS Technology,34,1,34.0,34.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,907,30,30.2,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,368,12,30.7,<15,>34
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,638,24,26.6,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,301,11,27.4,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,1088,36,30.2,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,664,22,30.2,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,1587,51,31.1,16.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,1003,34,29.5,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,965,32,30.2,<15,>34
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,816,27,30.2,<15,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English 09,270,9,30.0,22.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English 10,187,6,31.2,23.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English 11,195,6,32.5,27.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English 12,188,6,31.3,25.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,English,HS English Other,67,3,22.3,22.0,23.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,608,19,32.0,26.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,201,6,33.5,32.0,>34
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,202,6,33.7,32.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,202,6,33.7,33.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,375,12,31.3,23.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Science,HS Other Life Science,167,5,33.4,32.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,590,19,31.1,18.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,170,5,34.0,34.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,259,8,32.4,25.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,234,7,33.4,32.0,34.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English 09,54,5,10.8,<6,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English 10,52,5,10.4,<6,13.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English 11,43,5,8.6,<6,13.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English 12,41,4,10.3,7.0,12.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,English,HS English Other,71,8,8.9,<6,12.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,141,11,12.8,8.0,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Math,HS Algebra II,20,2,10.0,<6,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Math,HS Geometry,13,1,13.0,13.0,13.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Math,HS Math Other,33,3,11.0,8.0,14.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Science,HS Earth Science,37,3,12.3,9.0,14.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,68,5,13.6,9.0,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Science,HS Other Science,55,5,11.0,<6,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,57,5,11.4,6.0,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Social Studies,HS Government & Econ,29,2,14.5,14.0,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Social Studies,HS Social Studies Other,55,5,11.0,6.0,15.0
26Q430,FRANCIS LEWIS HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,84,6,14.0,12.0,15.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,271,9,30.1,21.0,>34
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,231,8,28.9,<15,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,237,10,23.7,<15,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,211,9,23.4,<15,30.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,515,17,30.3,15.0,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,371,14,26.5,17.0,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,266,10,26.6,19.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,315,12,26.3,<15,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,171,6,28.5,20.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,64,3,21.3,19.0,26.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Math,HS Technology,18,1,18.0,18.0,18.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,195,7,27.9,<15,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,153,5,30.6,28.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,338,13,26.0,<15,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,213,8,26.6,<15,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,255,9,28.3,<15,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,42,2,21.0,16.0,26.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,551,18,30.6,15.0,>34
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,36,3,12.0,<15,16.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,504,18,28.0,<15,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,226,9,25.1,16.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English 09,60,2,30.0,27.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English 10,95,3,31.7,28.0,34.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English 11,57,2,28.5,28.0,29.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,English,HS English 12,56,2,28.0,28.0,28.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,190,6,31.7,30.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,94,3,31.3,30.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Math,HS Statistics,52,2,26.0,25.0,27.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,63,2,31.5,31.0,32.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,105,4,26.3,18.0,31.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Science,HS Other Life Science,33,1,33.0,33.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,65,2,32.5,32.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,132,5,26.4,20.0,32.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,31,1,31.0,31.0,31.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,54,2,27.0,21.0,33.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,English,HS English 09,13,2,6.5,<6,10.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,English,HS English 10,12,3,4.0,<6,<6
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,English,HS English 11,4,2,2.0,<6,<6
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,English,HS English 12,2,1,2.0,<6,<6
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,English,HS English Other,9,1,9.0,9.0,9.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,37,5,7.4,<6,10.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Math,HS Algebra II,8,1,8.0,8.0,8.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Math,HS Geometry,5,1,5.0,<6,<6
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Science,HS Earth Science,6,1,6.0,6.0,6.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,20,2,10.0,7.0,13.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Science,HS Other Life Science,2,1,2.0,<6,<6
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,28,3,9.3,<6,14.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Social Studies,HS Social Studies Other,6,1,6.0,6.0,6.0
26Q435,MARTIN VAN BUREN HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,4,2,2.0,<6,<6
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,993,35,28.4,<15,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,89,3,29.7,27.0,33.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,430,16,26.9,<15,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,731,23,31.8,27.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,113,4,28.3,20.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,305,10,30.5,26.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,654,21,31.1,25.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,456,14,32.6,30.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,332,11,30.2,20.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Pre-calculus,124,4,31.0,26.0,33.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Statistics,33,1,33.0,33.0,33.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Technology,501,17,29.5,22.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,748,24,31.2,27.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,513,17,30.2,25.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,58,2,29.0,29.0,29.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,1185,42,28.2,17.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,489,15,32.6,28.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,1327,42,31.6,24.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,164,5,32.8,31.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,532,19,28.0,<15,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,506,16,31.6,26.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,English,HS English 09,668,22,30.4,27.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,English,HS English 11,162,5,32.4,31.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,English,HS English 12,162,5,32.4,31.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,413,13,31.8,28.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,230,8,28.8,25.0,33.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,121,4,30.3,25.0,33.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,151,5,30.2,29.0,33.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,214,7,30.6,27.0,33.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,280,9,31.1,27.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,273,9,30.3,26.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,570,18,31.7,27.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,101,3,33.7,33.0,34.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,274,9,30.4,29.0,33.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,English,HS English 09,95,8,11.9,8.0,>15
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,English,HS English 11,29,2,14.5,14.0,15.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,English,HS English 12,14,1,14.0,14.0,14.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,70,5,14.0,13.0,15.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Math,HS Geometry,12,1,12.0,12.0,12.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Math,HS Math Other,38,3,12.7,11.0,15.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Science,HS Chemistry,14,1,14.0,14.0,14.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,46,3,15.3,14.0,>15
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Science,HS Other Science,43,3,14.3,14.0,15.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,92,6,15.3,14.0,>15
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Social Studies,HS Government & Econ,12,1,12.0,12.0,12.0
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,28,2,14.0,13.0,15.0
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,English,HS English 09,151,5,30.2,29.0,31.0
