DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS Social Studies Other,132,4,33.0,32.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS US History,125,4,31.3,28.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,English,HS English 09,55,2,27.5,27.0,28.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,English,HS English 10,115,4,28.8,27.0,30.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,English,HS English 11,100,3,33.3,33.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,English,HS English 12,22,1,22.0,22.0,22.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Math,HS Algebra I,48,2,24.0,20.0,28.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Math,HS Algebra II,86,3,28.7,26.0,30.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Math,HS Geometry,66,2,33.0,32.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Science,HS Chemistry,90,3,30.0,28.0,32.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Science,HS Living Environment,26,1,26.0,26.0,26.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Science,HS Other Life Science,34,1,34.0,34.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Science,HS Physics,64,2,32.0,31.0,33.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Social Studies,HS Global History,134,5,26.8,25.0,28.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Social Studies,HS Government & Econ,34,1,34.0,34.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",HS Core,ICT,Social Studies,HS US History,62,2,31.0,28.0,34.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,Accelerated,Math,MS Integrated Algebra,77,3,25.7,24.0,27.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,Accelerated,Science,MS Science Other,80,3,26.7,20.0,31.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,Accelerated,Social Studies,MS Social Studies Other,79,3,26.3,24.0,29.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,Gen Ed,English,MS English Core,210,8,26.3,21.0,29.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,Gen Ed,Math,MS Math Core,128,5,25.6,22.0,29.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,Gen Ed,Science,MS Science Core,126,5,25.2,19.0,29.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,Gen Ed,Social Studies,MS Social Studies Core,130,5,26.0,23.0,29.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,ICT,English,MS English Core,182,7,26.0,23.0,28.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,ICT,Math,MS Math Core,128,5,25.6,24.0,28.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,ICT,Science,MS Science Core,130,5,26.0,24.0,28.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,ICT,Social Studies,MS Social Studies Core,126,5,25.2,17.0,30.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,ICT & Acc,Math,MS Integrated Algebra,57,2,28.5,27.0,30.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,ICT & Acc,Science,MS Science Other,56,2,28.0,28.0,28.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MS Core,ICT & Acc,Social Studies,MS Social Studies Other,57,2,28.5,27.0,30.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,41,2,20.5,18.0,23.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,24,1,24.0,24.0,24.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,25,2,12.5,<15,16.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,35,3,11.7,<15,18.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,7,1,7.0,<15,<15
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,19,1,19.0,19.0,19.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,21,2,10.5,<15,<15
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,31,2,15.5,<15,19.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,20,1,20.0,20.0,20.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,43,3,14.3,<15,19.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,50,3,16.7,<15,28.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,62,4,15.5,<15,24.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,31,2,15.5,15.0,16.0
01M650,CASCADES HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,66,4,16.5,<15,24.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,English,HS English 10,28,1,28.0,28.0,28.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,English,HS English 11,52,2,26.0,26.0,26.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,English,HS English 12,48,2,24.0,20.0,28.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,17,1,17.0,17.0,17.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,39,2,19.5,15.0,24.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,26,1,26.0,26.0,26.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,46,2,23.0,22.0,24.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,23,1,23.0,23.0,23.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government & Econ,26,1,26.0,26.0,26.0
01M650,CASCADES HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,34,1,34.0,34.0,34.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,English,HS English 09,81,4,20.3,19.0,22.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,English,HS English 11,105,5,21.0,19.0,23.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,English,HS English Other,110,6,18.3,<15,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Math,HS Algebra I,83,4,20.8,<15,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Math,HS Algebra II,105,5,21.0,<15,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Math,HS Math Other,82,4,20.5,18.0,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Math,HS Statistics,24,1,24.0,24.0,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Math,HS Technology,22,1,22.0,22.0,22.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Science,HS Chemistry,118,6,19.7,<15,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Science,HS Other Life Science,151,8,18.9,<15,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Science,HS Other Science,74,3,24.7,24.0,25.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Science,HS Physics,105,5,21.0,19.0,23.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Social Studies,HS Global History,67,3,22.3,22.0,23.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,Gen Ed,Social Studies,HS US History,46,3,15.3,<15,22.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,English,HS English 09,64,3,21.3,20.0,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,English,HS English 11,41,2,20.5,18.0,23.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,English,HS English Other,19,1,19.0,19.0,19.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,Math,HS Algebra I,63,3,21.0,16.0,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,Math,HS Algebra II,46,2,23.0,22.0,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,Math,HS Technology,22,1,22.0,22.0,22.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,Science,HS Chemistry,44,2,22.0,20.0,24.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,Science,HS Other Life Science,39,2,19.5,19.0,20.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,Science,HS Physics,63,3,21.0,20.0,22.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,HS Core,ICT,Social Studies,HS Global History,44,2,22.0,20.0,24.0
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Core,79,3,26.3,24.0,29.0
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Other,52,6,8.7,<15,<15
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,MS Core,Gen Ed,Science,MS Science Core,50,2,25.0,24.0,26.0
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,246,9,27.3,25.0,30.0
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,275,10,27.5,25.0,30.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,English,HS English 09,23,2,11.5,<15,16.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,English,HS English 10,15,1,15.0,15.0,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,English,HS English 11,14,1,14.0,<15,<15
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,English,HS English 12,31,2,15.5,<15,18.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,English,HS English Other,44,4,11.0,<15,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,7,1,7.0,<15,<15
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,31,2,15.5,<15,17.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Math,HS Math Other,68,4,17.0,15.0,21.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Math,HS Statistics,15,1,15.0,15.0,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Math,HS Technology,29,3,9.7,<15,<15
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,45,3,15.0,<15,18.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,16,2,8.0,<15,<15
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,37,3,12.3,<15,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Social Studies,HS Government & Econ,63,4,15.8,<15,18.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,27,2,13.5,<15,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,16,1,16.0,16.0,16.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,English,HS English 09,41,3,13.7,<15,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,English,HS English 10,28,2,14.0,<15,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,English,HS English 11,53,3,17.7,17.0,19.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,English,HS English 12,32,2,16.0,15.0,17.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,Math,HS Algebra I,40,3,13.3,<15,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,Math,HS Algebra II,28,2,14.0,<15,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,Math,HS Geometry,50,3,16.7,15.0,18.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,Science,HS Earth Science,37,2,18.5,17.0,20.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,Science,HS Living Environment,41,3,13.7,<15,15.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,Science,HS Physics,39,2,19.5,19.0,20.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,Social Studies,HS Global History,70,5,14.0,<15,17.0
02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,HS Core,ICT,Social Studies,HS US History,51,3,17.0,16.0,18.0
02M104,JHS 104 SIMON BARUCH,MS Core,Accelerated,Math,MS Integrated Algebra,213,8,26.6,26.0,27.0
02M104,JHS 104 SIMON BARUCH,MS Core,Accelerated,Science,MS Science Other,213,8,26.6,26.0,27.0
02M104,JHS 104 SIMON BARUCH,MS Core,Gen Ed,English,MS English Core,588,24,24.5,18.0,28.0
02M104,JHS 104 SIMON BARUCH,MS Core,Gen Ed,Math,MS Math Core,375,16,23.4,18.0,28.0
02M104,JHS 104 SIMON BARUCH,MS Core,Gen Ed,Science,MS Science Core,375,16,23.4,18.0,28.0
02M104,JHS 104 SIMON BARUCH,MS Core,Gen Ed,Social Studies,MS Social Studies Core,588,24,24.5,18.0,28.0
02M104,JHS 104 SIMON BARUCH,MS Core,ICT,English,MS English Core,290,12,24.2,19.0,28.0
02M104,JHS 104 SIMON BARUCH,MS Core,ICT,Math,MS Math Core,178,8,22.3,19.0,27.0
02M104,JHS 104 SIMON BARUCH,MS Core,ICT,Science,MS Science Core,178,8,22.3,19.0,27.0
02M104,JHS 104 SIMON BARUCH,MS Core,ICT,Social Studies,MS Social Studies Core,290,12,24.2,19.0,28.0
02M104,JHS 104 SIMON BARUCH,MS Core,ICT & Acc,Math,MS Integrated Algebra,112,4,28.0,28.0,28.0
02M104,JHS 104 SIMON BARUCH,MS Core,ICT & Acc,Science,MS Science Other,112,4,28.0,28.0,28.0
02M104,JHS 104 SIMON BARUCH,MS Core,SC,English,MS English Core,22,2,11.0,11.0,11.0
02M104,JHS 104 SIMON BARUCH,MS Core,SC,Math,MS Math Core,22,2,11.0,11.0,11.0
02M104,JHS 104 SIMON BARUCH,MS Core,SC,Science,MS Science Core,22,2,11.0,11.0,11.0
02M104,JHS 104 SIMON BARUCH,MS Core,SC,Social Studies,MS Social Studies Core,22,2,11.0,11.0,11.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,Accelerated,Math,MS Integrated Algebra,113,5,22.6,<15,>34
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,Gen Ed,English,MS English Core,204,7,29.1,27.0,32.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,Gen Ed,Math,MS Math Core,118,4,29.5,27.0,32.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,Gen Ed,Science,MS Science Core,204,7,29.1,27.0,32.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,204,7,29.1,27.0,32.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,ICT,English,MS English Core,213,8,26.6,24.0,28.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,159,6,26.5,24.0,28.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,213,8,26.6,24.0,28.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,213,8,26.6,24.0,28.0
02M114,EAST SIDE MIDDLE SCHOOL,MS Core,ICT & Acc,Math,MS Integrated Algebra,26,2,13.0,<15,<15
02M126,PS 126 JACOB AUGUST RIIS,MS Core,Accelerated,Math,MS Integrated Algebra,88,4,22.0,21.0,24.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,Accelerated,Science,MS Science Other,88,4,22.0,21.0,24.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,Gen Ed,English,MS English Core,213,10,21.3,20.0,24.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,Gen Ed,English,MS English Other,101,5,20.2,18.0,22.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,Gen Ed,Math,MS Math Core,125,6,20.8,20.0,22.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,Gen Ed,Math,MS Math Other,214,10,21.4,20.0,24.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,Gen Ed,Science,MS Science Core,125,6,20.8,20.0,22.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,Gen Ed,Social Studies,MS Social Studies Core,213,10,21.3,20.0,24.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,ICT,English,MS English Core,102,5,20.4,18.0,23.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,ICT,Math,MS Math Core,79,4,19.8,18.0,21.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,ICT,Science,MS Science Core,79,4,19.8,18.0,21.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,ICT,Social Studies,MS Social Studies Core,102,5,20.4,18.0,23.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,ICT & Acc,Math,MS Integrated Algebra,23,1,23.0,23.0,23.0
02M126,PS 126 JACOB AUGUST RIIS,MS Core,ICT & Acc,Science,MS Science Other,23,1,23.0,23.0,23.0
02M131,MS 131,MS Core,Accelerated,Math,MS Integrated Algebra,24,1,24.0,24.0,24.0
02M131,MS 131,MS Core,Gen Ed,English,MS English Core,15,1,15.0,15.0,15.0
02M131,MS 131,MS Core,Gen Ed,English,MS English Other,69,6,11.5,<15,24.0
02M131,MS 131,MS Core,Gen Ed,Math,MS Math Other,16,1,16.0,16.0,16.0
02M131,MS 131,MS Core,Gen Ed,Science,MS Science Core,24,1,24.0,24.0,24.0
02M131,MS 131,MS Core,ICT,English,MS English Core,169,8,21.1,<15,27.0
02M131,MS 131,MS Core,ICT,Math,MS Math Core,133,6,22.2,16.0,27.0
02M131,MS 131,MS Core,ICT,Science,MS Science Core,188,8,23.5,21.0,27.0
02M131,MS 131,MS Core,ICT,Social Studies,MS Social Studies Core,212,9,23.6,21.0,27.0
02M131,MS 131,MS Core,ICT & Acc,Math,MS Integrated Algebra,45,2,22.5,22.0,23.0
02M131,MS 131,MS Core,SC,English,MS English Core,26,4,6.5,<6,8.0
02M131,MS 131,MS Core,SC,Math,MS Math Core,24,4,6.0,<6,8.0
02M131,MS 131,MS Core,SC,Science,MS Science Core,14,2,7.0,6.0,8.0
02M131,MS 131,MS Core,SC,Social Studies,MS Social Studies Core,14,2,7.0,6.0,8.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,English,HS English 09,26,1,26.0,26.0,26.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,English,HS English 10,30,1,30.0,30.0,30.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,English,HS English 11,13,1,13.0,<15,<15
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,English,HS English Other,80,4,20.0,<15,27.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Math,HS Algebra I,22,1,22.0,22.0,22.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Math,HS Algebra II,34,1,34.0,34.0,34.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Math,HS Geometry,21,1,21.0,21.0,21.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Math,HS Math Other,66,4,16.5,<15,24.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Science,HS Chemistry,85,4,21.3,17.0,26.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Science,HS Earth Science,49,2,24.5,22.0,27.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Science,HS Living Environment,26,1,26.0,26.0,26.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Science,HS Other Life Science,42,2,21.0,17.0,25.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Science,HS Other Science,16,1,16.0,16.0,16.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Social Studies,HS Global History,52,2,26.0,22.0,30.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,Gen Ed,Social Studies,HS Social Studies Other,38,2,19.0,<15,28.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,English,HS English 09,58,2,29.0,28.0,30.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,English,HS English 10,57,2,28.5,23.0,34.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,English,HS English 11,27,1,27.0,27.0,27.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,English,HS English 12,64,2,32.0,31.0,33.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Math,HS Algebra I,59,2,29.5,27.0,32.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Math,HS Algebra II,34,1,34.0,34.0,34.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Math,HS Geometry,58,2,29.0,25.0,33.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Math,HS Technology,32,1,32.0,32.0,32.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Science,HS Earth Science,59,2,29.5,25.0,34.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Science,HS Living Environment,59,2,29.5,28.0,31.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Science,HS Other Life Science,27,1,27.0,27.0,27.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Social Studies,HS Global History,121,4,30.3,27.0,33.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Social Studies,HS Government & Econ,64,2,32.0,32.0,32.0
02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,HS Core,ICT,Social Studies,HS US History,64,2,32.0,30.0,34.0
02M139,STEPHEN T MATHER BUILDING ARTS & CRAFTSMANSHIP HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,34,1,34.0,34.0,34.0
02M139,STEPHEN T MATHER BUILDING ARTS & CRAFTSMANSHIP HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,18,1,18.0,18.0,18.0
02M139,STEPHEN T MATHER BUILDING ARTS & CRAFTSMANSHIP HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,234,29,8.1,<15,<15
02M139,STEPHEN T MATHER BUILDING ARTS & CRAFTSMANSHIP HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,35,1,35.0,>34,>34
