DBN,School Name,Regents Exam,Exam,Year,Mean Score,Total Tested,Black_Percent,Hispanic_Percent,Asian_Percent,White_Percent,Teacher_Count,School Type,CTE,Transfer,ELL_Percent,EconDisadvantaged_Pct,SpecialEd_Pct,Homeless_Pct,NeedsIndex,ATTENDANCE_RATE,ClassSize_Algebra,ClassSize_Biology,ClassSize,NYSED_School_Name,INSTITUTION_ID,latitude,longitude,ZIP Code,Neighborhood
71M399,The High School For Language And Diplomacy,Common Core Algebra,Algebra_I,2022,60.0,11,0.0,100.0,0.0,0.0,15,General Academic,0.0,0.0,10.0,76.0,19.0,12.0,1.0,77.0,14.0,16.0,14.0,HIGH SCHOOL-LANGUAGE AND DIPLOMACY,800000065456.0,40.735361,-73.987064,10003,Union Square - Lower East Side
71M400,High School for Environmental Studies,Living Environment,Living_Env,2022,70.81,155,13.55,60.0,12.9,13.55,72,General Academic,0.0,0.0,7.0,77.0,19.0,5.0,1.0,80.0,22.0,19.0,19.0,HS FOR ENVIRONMENTAL STUDIES ,800000046779.0,40.767848,-73.98861,10019,Chelsea - Clinton
71M400,High School for Environmental Studies,Common Core Algebra,Algebra_I,2022,63.87,168,14.88,63.1,11.31,10.71,72,General Academic,0.0,0.0,7.0,77.0,19.0,5.0,1.0,80.0,22.0,19.0,22.0,HS FOR ENVIRONMENTAL STUDIES ,800000046779.0,40.767848,-73.98861,10019,Chelsea - Clinton
71M400,High School for Environmental Studies,Common Core English,ELA,2022,79.8,223,9.87,61.43,12.56,16.14,72,General Academic,0.0,0.0,7.0,77.0,19.0,5.0,1.0,80.0,22.0,19.0,20.5,HS FOR ENVIRONMENTAL STUDIES ,800000046779.0,40.767848,-73.98861,10019,Chelsea - Clinton
71M402,The Urban Assembly School for Green Careers,Common Core Algebra,Algebra_I,2022,52.0,21,0.0,100.0,0.0,0.0,28,Career Technical,1.0,0.0,11.0,87.0,29.0,11.0,1.0,74.0,27.0,24.0,27.0,URBAN ASSEMBLY FOR GREEN CAREERS,800000065458.0,40.786134,-73.974483,10024,Upper West Side
71M402,The Urban Assembly School for Green Careers,Living Environment,Living_Env,2022,56.85,33,36.36,63.64,0.0,0.0,28,Career Technical,1.0,0.0,11.0,87.0,29.0,11.0,1.0,74.0,27.0,24.0,24.0,URBAN ASSEMBLY FOR GREEN CAREERS,800000065458.0,40.786134,-73.974483,10024,Upper West Side
71M403,The Global Learning Collaborative,Living Environment,Living_Env,2022,72.39,46,26.09,73.91,0.0,0.0,34,General Academic,0.0,0.0,13.0,86.0,23.0,14.0,1.0,77.0,14.0,11.0,11.0,GLOBAL LEARNING COLLABORATIVE (THE),800000065459.0,40.786134,-73.974483,10024,Upper West Side
71M403,The Global Learning Collaborative,Common Core Algebra,Algebra_I,2022,53.82,74,24.32,75.68,0.0,0.0,34,General Academic,0.0,0.0,13.0,86.0,23.0,14.0,1.0,77.0,14.0,11.0,14.0,GLOBAL LEARNING COLLABORATIVE (THE),800000065459.0,40.786134,-73.974483,10024,Upper West Side
71M403,The Global Learning Collaborative,Common Core English,ELA,2022,61.03,108,14.81,85.19,0.0,0.0,34,General Academic,0.0,0.0,13.0,86.0,23.0,14.0,1.0,77.0,14.0,11.0,12.5,GLOBAL LEARNING COLLABORATIVE (THE),800000065459.0,40.786134,-73.974483,10024,Upper West Side
71M404,Innovation Diploma Plus,Common Core English,ELA,2022,58.0,20,0.0,100.0,0.0,0.0,12,Transfer School,0.0,1.0,13.0,90.0,22.0,14.0,1.0,50.0,,6.0,6.0,INNOVATION DIPLOMA PLUS,800000065460.0,40.786134,-73.974483,10024,Upper West Side
71M411,Baruch College Campus High School,Common Core Algebra,Algebra_I,2022,77.69,39,0.0,64.1,35.9,0.0,30,General Academic,0.0,0.0,1.0,48.0,18.0,0.0,1.0,94.0,28.0,22.0,28.0,BARUCH COLLEGE CAMPUS HIGH SCHOOL,800000048359.0,40.741888,-73.985723,10010,Gramercy Park - Murray Hill
71M411,Baruch College Campus High School,Living Environment,Living_Env,2022,80.09,70,11.43,40.0,34.29,14.29,30,General Academic,0.0,0.0,1.0,48.0,18.0,0.0,1.0,94.0,28.0,22.0,22.0,BARUCH COLLEGE CAMPUS HIGH SCHOOL,800000048359.0,40.741888,-73.985723,10010,Gramercy Park - Murray Hill
71M411,Baruch College Campus High School,Common Core English,ELA,2022,89.91,106,0.0,15.09,29.25,55.66,30,General Academic,0.0,0.0,1.0,48.0,18.0,0.0,1.0,94.0,28.0,22.0,25.0,BARUCH COLLEGE CAMPUS HIGH SCHOOL,800000048359.0,40.741888,-73.985723,10010,Gramercy Park - Murray Hill
71M414,N.Y.C. Museum School,Common Core English,ELA,2022,88.35,14,0.0,0.0,50.0,50.0,32,General Academic,0.0,0.0,1.0,48.0,20.0,2.0,1.0,90.0,29.0,35.0,32.0,NYC MUSEUM SCHOOL,800000048362.0,40.742512,-74.002222,10011,Chelsea - Clinton
71M414,N.Y.C. Museum School,Common Core Algebra,Algebra_I,2022,73.33,76,11.84,35.53,30.26,22.37,32,General Academic,0.0,0.0,1.0,48.0,20.0,2.0,1.0,90.0,29.0,35.0,29.0,NYC MUSEUM SCHOOL,800000048362.0,40.742512,-74.002222,10011,Chelsea - Clinton
71M414,N.Y.C. Museum School,Living Environment,Living_Env,2022,78.46,93,10.75,34.41,29.03,25.81,32,General Academic,0.0,0.0,1.0,48.0,20.0,2.0,1.0,90.0,29.0,35.0,35.0,NYC MUSEUM SCHOOL,800000048362.0,40.742512,-74.002222,10011,Chelsea - Clinton
71M416,Eleanor Roosevelt High School,Common Core Algebra,Algebra_I,2022,78.01,43,0.0,39.53,34.88,25.58,34,General Academic,0.0,0.0,1.0,32.0,16.0,1.0,1.0,91.0,27.0,23.0,27.0,ELEANOR ROOSEVELT HIGH SCHOOL,800000056094.0,40.770288,-73.953276,10021,Upper East Side
71M416,Eleanor Roosevelt High School,Living Environment,Living_Env,2022,83.77,86,12.79,32.56,26.74,27.91,34,General Academic,0.0,0.0,1.0,32.0,16.0,1.0,1.0,91.0,27.0,23.0,23.0,ELEANOR ROOSEVELT HIGH SCHOOL,800000056094.0,40.770288,-73.953276,10021,Upper East Side
71M416,Eleanor Roosevelt High School,Common Core English,ELA,2022,89.8,103,0.0,0.0,20.39,79.61,34,General Academic,0.0,0.0,1.0,32.0,16.0,1.0,1.0,91.0,27.0,23.0,25.0,ELEANOR ROOSEVELT HIGH SCHOOL,800000056094.0,40.770288,-73.953276,10021,Upper East Side
71M417,Frank McCourt High School,Common Core Algebra,Algebra_I,2022,68.31,68,13.24,61.76,0.0,25.0,31,General Academic,0.0,0.0,2.0,67.0,24.0,3.0,1.0,87.0,,,,FRANK MCCOURT HIGH SCHOOL,800000069142.0,40.786134,-73.974483,10024,Upper West Side
71M417,Frank McCourt High School,Living Environment,Living_Env,2022,69.29,72,12.5,59.72,0.0,27.78,31,General Academic,0.0,0.0,2.0,67.0,24.0,3.0,1.0,87.0,,,,FRANK MCCOURT HIGH SCHOOL,800000069142.0,40.786134,-73.974483,10024,Upper West Side
71M419,Landmark High School,Common Core English,ELA,2022,69.16,96,28.12,71.88,0.0,0.0,32,General Academic,0.0,0.0,11.0,85.0,25.0,9.0,1.0,72.0,23.0,25.0,24.0,LANDMARK HIGH SCHOOL,800000046830.0,40.743407,-74.00254,10011,Chelsea - Clinton
71M449,Landmark High School,Common Core English,ELA,2022,69.16,96,28.12,71.88,0.0,0.0,33,General Academic,0.0,0.0,4.0,76.0,24.0,7.0,1.0,73.0,21.0,20.0,20.5,VANGUARD HIGH SCHOOL,800000046816.0,40.743407,-74.00254,10011,Chelsea - Clinton
76K572,Landmark High School,Common Core English,ELA,2022,69.16,96,28.12,71.88,0.0,0.0,30,General Academic,0.0,0.0,14.0,76.0,20.0,7.0,1.0,81.0,15.0,,15.0,LEADERS HIGH SCHOOL,800000060387.0,40.743407,-74.00254,10011,Chelsea - Clinton
71M420,High School for Health Professions and Human Services,Common Core Algebra,Algebra_I,2022,64.82,232,12.5,65.95,15.52,6.03,97,General Academic,0.0,0.0,6.0,80.0,16.0,7.0,1.0,84.0,28.0,30.0,28.0,HS-HEALTH PROFESSIONS & HUMAN SVCS,800000046769.0,40.732665,-73.98259,10003,Union Square - Lower East Side
71M420,High School for Health Professions and Human Services,Living Environment,Living_Env,2022,72.62,251,11.95,59.36,20.72,7.97,97,General Academic,0.0,0.0,6.0,80.0,16.0,7.0,1.0,84.0,28.0,30.0,30.0,HS-HEALTH PROFESSIONS & HUMAN SVCS,800000046769.0,40.732665,-73.98259,10003,Union Square - Lower East Side
71M423,High School for Excellence and Innovation,Common Core English,ELA,2022,58.2,21,0.0,100.0,0.0,0.0,15,Transfer School,0.0,1.0,60.0,99.0,15.0,21.0,1.0,70.0,15.0,18.0,16.5,HS-EXCELLENCE AND INNOVATION,800000065465.0,40.865556,-73.925464,10034,Washington Heights - Inwood
71M425,Leadership and Public Service High School,Common Core English,ELA,2022,54.6,11,0.0,100.0,0.0,0.0,20,General Academic,0.0,0.0,4.0,88.0,15.0,9.0,1.0,76.0,32.0,26.0,29.0,LEADERSHIP & PUBLIC SERVICE HS,800000046770.0,40.708971,-74.012465,10006,Lower Manhattan
71M425,Leadership and Public Service High School,Common Core Algebra,Algebra_I,2022,58.57,55,25.45,60.0,14.55,0.0,20,General Academic,0.0,0.0,4.0,88.0,15.0,9.0,1.0,76.0,32.0,26.0,32.0,LEADERSHIP & PUBLIC SERVICE HS,800000046770.0,40.708971,-74.012465,10006,Lower Manhattan
71M425,Leadership and Public Service High School,Living Environment,Living_Env,2022,69.31,57,24.56,59.65,15.79,0.0,20,General Academic,0.0,0.0,4.0,88.0,15.0,9.0,1.0,76.0,32.0,26.0,26.0,LEADERSHIP & PUBLIC SERVICE HS,800000046770.0,40.708971,-74.012465,10006,Lower Manhattan
71M427,Manhattan Academy For Arts & Language,Common Core English,ELA,2022,56.9,24,0.0,100.0,0.0,0.0,15,General Academic,0.0,0.0,60.0,95.0,9.0,29.0,1.0,82.0,11.0,23.0,17.0,MANHATTAN ACAD-ARTS AND LANGUAGE,800000069136.0,40.74651,-73.98107,10016,Gramercy Park - Murray Hill
71M427,Manhattan Academy For Arts & Language,Living Environment,Living_Env,2022,65.1,42,0.0,100.0,0.0,0.0,15,General Academic,0.0,0.0,60.0,95.0,9.0,29.0,1.0,82.0,11.0,23.0,23.0,MANHATTAN ACAD-ARTS AND LANGUAGE,800000069136.0,40.74651,-73.98107,10016,Gramercy Park - Murray Hill
71M427,Manhattan Academy For Arts & Language,Common Core Algebra,Algebra_I,2022,54.8,44,0.0,100.0,0.0,0.0,15,General Academic,0.0,0.0,60.0,95.0,9.0,29.0,1.0,82.0,11.0,23.0,11.0,MANHATTAN ACAD-ARTS AND LANGUAGE,800000069136.0,40.74651,-73.98107,10016,Gramercy Park - Murray Hill
71M432,Murray Hill Academy,Living Environment,Living_Env,2022,72.91,32,31.25,68.75,0.0,0.0,20,Transfer School,0.0,1.0,2.0,84.0,25.0,10.0,1.0,77.0,15.0,11.0,11.0,MURRAY HILL ACADEMY,800000069137.0,40.74651,-73.98107,10016,Gramercy Park - Murray Hill
71M432,Murray Hill Academy,Common Core Algebra,Algebra_I,2022,66.95,42,40.48,59.52,0.0,0.0,20,Transfer School,0.0,1.0,2.0,84.0,25.0,10.0,1.0,77.0,15.0,11.0,15.0,MURRAY HILL ACADEMY,800000069137.0,40.74651,-73.98107,10016,Gramercy Park - Murray Hill
71M432,Murray Hill Academy,Common Core English,ELA,2022,66.85,44,31.82,47.73,20.45,0.0,20,Transfer School,0.0,1.0,2.0,84.0,25.0,10.0,1.0,77.0,15.0,11.0,13.0,MURRAY HILL ACADEMY,800000069137.0,40.74651,-73.98107,10016,Gramercy Park - Murray Hill
71M435,Manhattan Center for Science and Mathematics,Common Core Algebra,Algebra_I,2022,77.73,147,19.05,57.82,14.97,8.16,88,General Academic,0.0,0.0,8.0,78.0,16.0,5.0,1.0,96.0,24.0,27.0,24.0,MANHATTAN CENTER-SCIENCE & MATH,800000046781.0,40.794184,-73.932868,10029,East Harlem
71M435,Manhattan Center for Science and Mathematics,Living Environment,Living_Env,2022,79.28,193,16.58,48.7,18.65,16.06,88,General Academic,0.0,0.0,8.0,78.0,16.0,5.0,1.0,96.0,24.0,27.0,27.0,MANHATTAN CENTER-SCIENCE & MATH,800000046781.0,40.794184,-73.932868,10029,East Harlem
71M435,Manhattan Center for Science and Mathematics,Common Core English,ELA,2022,84.4,329,22.49,52.58,24.92,0.0,88,General Academic,0.0,0.0,8.0,78.0,16.0,5.0,1.0,96.0,24.0,27.0,25.5,MANHATTAN CENTER-SCIENCE & MATH,800000046781.0,40.794184,-73.932868,10029,East Harlem
71M437,Hudson High School of Learning Technologies,Living Environment,Living_Env,2022,62.87,31,19.35,80.65,0.0,0.0,18,General Academic,0.0,0.0,9.0,85.0,25.0,13.0,1.0,78.0,18.0,28.0,28.0,HUDSON HS OF LEARNING TECHNOLOGIES,800000069139.0,40.743407,-74.00254,10011,Chelsea - Clinton
71M437,Hudson High School of Learning Technologies,Common Core Algebra,Algebra_I,2022,52.78,38,28.95,71.05,0.0,0.0,18,General Academic,0.0,0.0,9.0,85.0,25.0,13.0,1.0,78.0,18.0,28.0,18.0,HUDSON HS OF LEARNING TECHNOLOGIES,800000069139.0,40.743407,-74.00254,10011,Chelsea - Clinton
71M437,Hudson High School of Learning Technologies,Common Core English,ELA,2022,65.27,75,32.0,68.0,0.0,0.0,18,General Academic,0.0,0.0,9.0,85.0,25.0,13.0,1.0,78.0,18.0,28.0,23.0,HUDSON HS OF LEARNING TECHNOLOGIES,800000069139.0,40.743407,-74.00254,10011,Chelsea - Clinton
71M448,University Neighborhood High School,Common Core Algebra,Algebra_I,2022,70.95,60,16.67,61.67,21.67,0.0,39,General Academic,0.0,0.0,14.0,84.0,21.0,8.0,1.0,84.0,17.0,18.0,17.0,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,800000046773.0,40.712269,-73.984128,10002,Union Square - Lower East Side
71M448,University Neighborhood High School,Living Environment,Living_Env,2022,76.82,66,13.64,48.48,37.88,0.0,39,General Academic,0.0,0.0,14.0,84.0,21.0,8.0,1.0,84.0,17.0,18.0,18.0,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,800000046773.0,40.712269,-73.984128,10002,Union Square - Lower East Side
71M448,University Neighborhood High School,Common Core English,ELA,2022,62.71,134,19.4,49.25,26.12,5.22,39,General Academic,0.0,0.0,14.0,84.0,21.0,8.0,1.0,84.0,17.0,18.0,17.5,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,800000046773.0,40.712269,-73.984128,10002,Union Square - Lower East Side
71M459,Manhattan International High School,Common Core English,ELA,2022,57.28,67,20.9,49.25,14.93,14.93,23,General Academic,0.0,0.0,81.0,67.0,3.0,15.0,1.0,86.0,,,,MANHATTAN INTERNATIONAL HIGH SCHOOL,800000046817.0,40.765638,-73.959777,10065,Upper East Side
71M462,The College Academy,Common Core Algebra,Algebra_I,2022,66.2,54,0.0,100.0,0.0,0.0,28,General Academic,0.0,0.0,52.0,97.0,25.0,24.0,1.0,83.0,14.0,20.0,14.0,COLLEGE ACADEMY (THE),800000046759.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M462,The College Academy,Common Core English,ELA,2022,55.12,66,12.12,87.88,0.0,0.0,28,General Academic,0.0,0.0,52.0,97.0,25.0,24.0,1.0,83.0,14.0,20.0,17.0,COLLEGE ACADEMY (THE),800000046759.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M462,The College Academy,Living Environment,Living_Env,2022,62.2,74,0.0,100.0,0.0,0.0,28,General Academic,0.0,0.0,52.0,97.0,25.0,24.0,1.0,83.0,14.0,20.0,20.0,COLLEGE ACADEMY (THE),800000046759.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M463,High School for Media and Communications,Common Core English,ELA,2022,57.05,75,10.67,89.33,0.0,0.0,28,General Academic,0.0,0.0,38.0,95.0,22.0,30.0,1.0,89.0,14.0,17.0,15.5,HIGH SCHOOL-MEDIA & COMMUNICATIONS ,800000046760.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M463,High School for Media and Communications,Living Environment,Living_Env,2022,61.81,81,8.64,91.36,0.0,0.0,28,General Academic,0.0,0.0,38.0,95.0,22.0,30.0,1.0,89.0,14.0,17.0,17.0,HIGH SCHOOL-MEDIA & COMMUNICATIONS ,800000046760.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M463,High School for Media and Communications,Common Core Algebra,Algebra_I,2022,61.22,96,13.54,86.46,0.0,0.0,28,General Academic,0.0,0.0,38.0,95.0,22.0,30.0,1.0,89.0,14.0,17.0,14.0,HIGH SCHOOL-MEDIA & COMMUNICATIONS ,800000046760.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M467,High School for Law and Public Service,Common Core Algebra,Algebra_I,2022,54.05,65,15.38,84.62,0.0,0.0,37,General Academic,0.0,0.0,31.0,94.0,27.0,16.0,1.0,74.0,21.0,20.0,21.0,HIGH SCHOOL-LAW & PUBLIC SERVICE ,800000046762.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M467,High School for Law and Public Service,Living Environment,Living_Env,2022,62.45,69,13.04,86.96,0.0,0.0,37,General Academic,0.0,0.0,31.0,94.0,27.0,16.0,1.0,74.0,21.0,20.0,20.0,HIGH SCHOOL-LAW & PUBLIC SERVICE ,800000046762.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M467,High School for Law and Public Service,Common Core English,ELA,2022,61.66,107,20.56,79.44,0.0,0.0,37,General Academic,0.0,0.0,31.0,94.0,27.0,16.0,1.0,74.0,21.0,20.0,20.5,HIGH SCHOOL-LAW & PUBLIC SERVICE ,800000046762.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M468,High School for Health Careers and Sciences,Common Core Algebra,Algebra_I,2022,54.6,82,12.2,87.8,0.0,0.0,29,General Academic,0.0,0.0,40.0,91.0,20.0,16.0,1.0,85.0,23.0,28.0,23.0,HIGH SCHOOL-HEALTH CAREERS & SCIES,800000046756.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M468,High School for Health Careers and Sciences,Common Core English,ELA,2022,63.97,91,13.19,86.81,0.0,0.0,29,General Academic,0.0,0.0,40.0,91.0,20.0,16.0,1.0,85.0,23.0,28.0,25.5,HIGH SCHOOL-HEALTH CAREERS & SCIES,800000046756.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M468,High School for Health Careers and Sciences,Living Environment,Living_Env,2022,59.81,99,13.13,86.87,0.0,0.0,29,General Academic,0.0,0.0,40.0,91.0,20.0,16.0,1.0,85.0,23.0,28.0,28.0,HIGH SCHOOL-HEALTH CAREERS & SCIES,800000046756.0,40.856532,-73.92606,10040,Washington Heights - Inwood
71M475,Stuyvesant High School,Common Core Algebra,Algebra_I,2022,89.36,169,4.73,5.33,59.76,30.18,154,General Academic,0.0,0.0,0.0,48.0,1.0,2.0,1.0,96.0,,29.0,,STUYVESANT HIGH SCHOOL,800000046741.0,40.718025,-74.013921,10282,Lower Manhattan
71M475,Stuyvesant High School,Living Environment,Living_Env,2022,92.54,305,2.62,3.61,73.11,20.66,154,General Academic,0.0,0.0,0.0,48.0,1.0,2.0,1.0,96.0,,29.0,29.0,STUYVESANT HIGH SCHOOL,800000046741.0,40.718025,-74.013921,10282,Lower Manhattan
71M475,Stuyvesant High School,Common Core English,ELA,2022,92.39,815,0.0,3.93,75.09,20.98,154,General Academic,0.0,0.0,0.0,48.0,1.0,2.0,1.0,96.0,,29.0,29.0,STUYVESANT HIGH SCHOOL,800000046741.0,40.718025,-74.013921,10282,Lower Manhattan
71M489,High School of Economics and Finance,Common Core Algebra,Algebra_I,2022,64.66,99,23.23,61.62,15.15,0.0,47,General Academic,0.0,0.0,5.0,82.0,18.0,9.0,1.0,84.0,19.0,23.0,19.0,HS OF ECONOMICS & FINANCE,800000046744.0,40.70927,-74.012328,10006,Lower Manhattan
71M489,High School of Economics and Finance,Living Environment,Living_Env,2022,71.46,104,21.15,57.69,21.15,0.0,47,General Academic,0.0,0.0,5.0,82.0,18.0,9.0,1.0,84.0,19.0,23.0,23.0,HS OF ECONOMICS & FINANCE,800000046744.0,40.70927,-74.012328,10006,Lower Manhattan
71M489,High School of Economics and Finance,Common Core English,ELA,2022,75.53,152,16.45,56.58,26.97,0.0,47,General Academic,0.0,0.0,5.0,82.0,18.0,9.0,1.0,84.0,19.0,23.0,21.0,HS OF ECONOMICS & FINANCE,800000046744.0,40.70927,-74.012328,10006,Lower Manhattan
71M492,"High School for Law, Advocacy and Community Justice",Common Core Algebra,Algebra_I,2022,56.16,59,27.12,72.88,0.0,0.0,31,General Academic,0.0,0.0,7.0,88.0,19.0,11.0,1.0,81.0,21.0,21.0,21.0,HS FOR LAW ADVCY & COMM JUST,800000056077.0,40.774891,-73.985608,10023,Upper West Side
71M492,"High School for Law, Advocacy and Community Justice",Living Environment,Living_Env,2022,63.19,68,27.94,72.06,0.0,0.0,31,General Academic,0.0,0.0,7.0,88.0,19.0,11.0,1.0,81.0,21.0,21.0,21.0,HS FOR LAW ADVCY & COMM JUST,800000056077.0,40.774891,-73.985608,10023,Upper West Side
71M494,High School of Arts and Technology,Common Core Algebra,Algebra_I,2022,55.06,71,23.94,76.06,0.0,0.0,36,General Academic,0.0,0.0,9.0,87.0,24.0,7.0,1.0,80.0,19.0,19.0,19.0,HIGH SCHOOL OF ARTS AND TECHNOLOGY,800000056078.0,40.774891,-73.985608,10023,Upper West Side
71M494,High School of Arts and Technology,Living Environment,Living_Env,2022,57.17,71,25.35,74.65,0.0,0.0,36,General Academic,0.0,0.0,9.0,87.0,24.0,7.0,1.0,80.0,19.0,19.0,19.0,HIGH SCHOOL OF ARTS AND TECHNOLOGY,800000056078.0,40.774891,-73.985608,10023,Upper West Side
71M494,High School of Arts and Technology,Common Core English,ELA,2022,63.91,89,28.09,71.91,0.0,0.0,36,General Academic,0.0,0.0,9.0,87.0,24.0,7.0,1.0,80.0,19.0,19.0,19.0,HIGH SCHOOL OF ARTS AND TECHNOLOGY,800000056078.0,40.774891,-73.985608,10023,Upper West Side
71M495,Park East High School,Common Core English,ELA,2022,87.53,31,25.81,74.19,0.0,0.0,35,General Academic,0.0,0.0,4.0,81.0,24.0,4.0,1.0,94.0,8.0,12.0,10.0,PARK EAST HIGH SCHOOL,800000046822.0,40.790191,-73.944092,10029,East Harlem
71M495,Park East High School,Common Core Algebra,Algebra_I,2022,76.29,37,24.32,75.68,0.0,0.0,35,General Academic,0.0,0.0,4.0,81.0,24.0,4.0,1.0,94.0,8.0,12.0,8.0,PARK EAST HIGH SCHOOL,800000046822.0,40.790191,-73.944092,10029,East Harlem
71M495,Park East High School,Living Environment,Living_Env,2022,81.27,41,19.51,80.49,0.0,0.0,35,General Academic,0.0,0.0,4.0,81.0,24.0,4.0,1.0,94.0,8.0,12.0,12.0,PARK EAST HIGH SCHOOL,800000046822.0,40.790191,-73.944092,10029,East Harlem
71M505,Edward A. Reynolds West Side High School,Common Core English,ELA,2022,54.2,23,0.0,100.0,0.0,0.0,24,Transfer School,0.0,1.0,9.0,89.0,50.0,10.0,1.0,51.0,15.0,13.0,14.0,EDWARD A REYNOLDS WEST SIDE HS,800000046826.0,40.797136,-73.966779,10025,Upper West Side
71M507,Urban Assembly Gateway School for Technology,Living Environment,Living_Env,2022,78.13,67,22.39,64.18,0.0,13.43,38,Career Technical,1.0,0.0,6.0,67.0,28.0,7.0,1.0,86.0,19.0,31.0,31.0,URBAN ASSEMBLY GATEWAY SCHOOL-TECH,800000070863.0,40.763655,-73.990318,10019,Chelsea - Clinton
71M507,Urban Assembly Gateway School for Technology,Common Core Algebra,Algebra_I,2022,66.47,77,29.87,61.04,0.0,9.09,38,Career Technical,1.0,0.0,6.0,67.0,28.0,7.0,1.0,86.0,19.0,31.0,19.0,URBAN ASSEMBLY GATEWAY SCHOOL-TECH,800000070863.0,40.763655,-73.990318,10019,Chelsea - Clinton
71M507,Urban Assembly Gateway School for Technology,Common Core English,ELA,2022,76.54,104,26.92,59.62,0.0,13.46,38,Career Technical,1.0,0.0,6.0,67.0,28.0,7.0,1.0,86.0,19.0,31.0,25.0,URBAN ASSEMBLY GATEWAY SCHOOL-TECH,800000070863.0,40.763655,-73.990318,10019,Chelsea - Clinton
71M515,Lower East Side Preparatory High School,Common Core Algebra,Algebra_I,2022,80.2,18,0.0,0.0,100.0,0.0,36,Transfer School,0.0,1.0,71.0,67.0,10.0,13.0,1.0,70.0,18.0,18.0,18.0,LOWER EAST SIDE PREP HS,800000046828.0,40.72004,-73.986038,10002,Union Square - Lower East Side
71M515,Lower East Side Preparatory High School,Common Core English,ELA,2022,55.43,21,0.0,42.86,57.14,0.0,36,Transfer School,0.0,1.0,71.0,67.0,10.0,13.0,1.0,70.0,18.0,18.0,18.0,LOWER EAST SIDE PREP HS,800000046828.0,40.72004,-73.986038,10002,Union Square - Lower East Side
71M515,Lower East Side Preparatory High School,Living Environment,Living_Env,2022,64.91,29,0.0,55.17,44.83,0.0,36,Transfer School,0.0,1.0,71.0,67.0,10.0,13.0,1.0,70.0,18.0,18.0,18.0,LOWER EAST SIDE PREP HS,800000046828.0,40.72004,-73.986038,10002,Union Square - Lower East Side
71M519,Talent Unlimited High School,Living Environment,Living_Env,2022,69.54,63,28.57,71.43,0.0,0.0,34,General Academic,0.0,0.0,1.0,61.0,18.0,3.0,1.0,84.0,29.0,26.0,26.0,TALENT UNLIMITED HIGH SCHOOL,800000046746.0,40.765638,-73.959777,10065,Upper East Side
71M519,Talent Unlimited High School,Common Core Algebra,Algebra_I,2022,70.07,84,21.43,59.52,8.33,10.71,34,General Academic,0.0,0.0,1.0,61.0,18.0,3.0,1.0,84.0,29.0,26.0,29.0,TALENT UNLIMITED HIGH SCHOOL,800000046746.0,40.765638,-73.959777,10065,Upper East Side
71M519,Talent Unlimited High School,Common Core English,ELA,2022,78.49,89,28.09,48.31,0.0,23.6,34,General Academic,0.0,0.0,1.0,61.0,18.0,3.0,1.0,84.0,29.0,26.0,27.5,TALENT UNLIMITED HIGH SCHOOL,800000046746.0,40.765638,-73.959777,10065,Upper East Side
71M520,Murry Bergtraum High School for Business Careers,Common Core English,ELA,2022,76.1,18,50.0,50.0,0.0,0.0,15,General Academic,0.0,0.0,2.0,87.0,16.0,11.0,1.0,78.0,13.0,20.0,16.5,MURRY BERGTRAUM HS FOR BUS CAR,800000046747.0,40.711441,-74.000851,10038,Lower Manhattam
71M520,Murry Bergtraum High School for Business Careers,Living Environment,Living_Env,2022,66.69,19,47.37,52.63,0.0,0.0,15,General Academic,0.0,0.0,2.0,87.0,16.0,11.0,1.0,78.0,13.0,20.0,20.0,MURRY BERGTRAUM HS FOR BUS CAR,800000046747.0,40.711441,-74.000851,10038,Lower Manhattam
71M520,Murry Bergtraum High School for Business Careers,Common Core Algebra,Algebra_I,2022,54.98,21,52.38,47.62,0.0,0.0,15,General Academic,0.0,0.0,2.0,87.0,16.0,11.0,1.0,78.0,13.0,20.0,13.0,MURRY BERGTRAUM HS FOR BUS CAR,800000046747.0,40.711441,-74.000851,10038,Lower Manhattam
71M529,Jacqueline Kennedy Onassis High School,Living Environment,Living_Env,2022,72.86,46,30.43,69.57,0.0,0.0,20,General Academic,0.0,0.0,7.0,80.0,25.0,10.0,1.0,83.0,16.0,19.0,19.0,JACQUELINE KENNEDY-ONASSIS HS,800000046748.0,40.757626,-73.98346,10036,Chelsea - Clinton
