Year,School Name,DBN,School Code,School Level,Leadership,Teachers,Other Staff,American Indian/Alaskan Native (AI/AN) Count,AI/AN Average Years in Title,AI/AN Average Years at School,Asian Count,Asian Average Years in Title,Asian Average Years at School,Black/African American (B/AA) Count,B/AA Average Years in Title,B/AA Average Years at School,Hawaiian/Pacific Islander (H/PI) Count,H/PI Average Years in Title,H/PI Average Years at School,Hispanic Count,Hispanic Average Years in Title,Hispanic Average Years at School,White Count,White Average Years in Title,White Average Years at School,Multiple Count,Multiple Average Years in Title,Multiple Average Years at School,Unknown/Other (U/O) Count,U/O Average Years in Title,U/O Average Years at School
2022,CYBERARTS STUDIO ACADEMY,76K463,K463,HIGH SCHOOL,2,18,6,*,,,*,,,11,18.1,5.4,*,,,*,,,6,9.3,5.6,*,,,*,,
2022,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,76K474,K474,HIGH SCHOOL,4,39,14,*,,,*,,,12,13.2,8.9,*,,,12,8.4,6.8,11,13.6,8.8,*,,,*,,
2022,EAST WILLIAMSBURG SCHOLARS ACADEMY,76K477,K477,HIGH SCHOOL,3,30,5,*,,,6,15.3,11.7,10,14.2,7.2,*,,,5,6.7,6.9,8,16.5,4.2,*,,,*,,
2022,THE HIGH SCHOOL FOR ENTERPRISE  BUSINESS AND TECHN,76K478,K478,HIGH SCHOOL,5,46,9,*,,,9,13.2,12,9,10.1,4.4,*,,,9,10,6.7,14,16.6,14.2,*,,,*,,
2022,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,76K483,K483,HIGH SCHOOL,3,28,6,*,,,*,,,5,9.1,4.4,*,,,*,,,16,11.3,5,*,,,*,,
2022,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLO,76K485,K485,HIGH SCHOOL,6,90,23,*,,,12,3.1,3,7,8.5,7.3,*,,,17,7.2,5.8,52,8.4,8.2,*,,,*,,
2022,FORT HAMILTON HIGH SCHOOL,76K490,K490,HIGH SCHOOL,16,240,73,*,,,25,12.6,10.7,11,12,7.6,*,,,28,7.4,6.6,167,12.4,10.3,*,,,6,14.4,12.7
2022,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,76K498,K498,HIGH SCHOOL,3,38,7,*,,,*,,,12,13.7,8.1,*,,,6,10.6,7.6,15,8.6,6.3,*,,,*,,
2022,COBBLE HILL SCHOOL OF AMERICAN STUDIES,76K519,K519,HIGH SCHOOL,3,27,10,*,,,*,,,8,16.3,5.8,*,,,*,,,12,12.1,6.4,*,,,*,,
2022,WEST BROOKLYN COMMUNITY HIGH SCHOOL,76K529,K529,HIGH SCHOOL,2,17,4,*,,,*,,,8,11.7,4.6,*,,,*,,,5,12.2,10.9,*,,,*,,
2022,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,76K558,K558,HIGH SCHOOL,4,34,10,*,,,*,,,6,11.5,10.4,*,,,7,12.9,9.5,20,10.7,7.9,*,,,*,,
2022,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,76K559,K559,HIGH SCHOOL,3,17,6,*,,,*,,,5,17.1,5.4,*,,,*,,,7,15,9.1,*,,,*,,
2022,WILLIAMSBURG PREPARATORY SCHOOL,76K561,K561,HIGH SCHOOL,3,50,10,*,,,*,,,8,8.4,4.1,*,,,10,8.7,4.9,31,10.7,5.9,*,,,*,,
2022,BROWNSVILLE ACADEMY HIGH SCHOOL,76K568,K568,HIGH SCHOOL,2,8,4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
2022,LEADERS HIGH SCHOOL,76K572,K572,HIGH SCHOOL,3,30,12,*,,,*,,,*,,,*,,,*,,,17,8.1,5.6,*,,,*,,
2022,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,76K605,K605,HIGH SCHOOL,5,54,17,*,,,6,6.5,4.8,15,9.2,7.5,*,,,*,,,25,8.4,6.1,*,,,*,,
2022,A-TECH HIGH SCHOOL,76K610,K610,HIGH SCHOOL,3,33,11,*,,,*,,,14,8.3,3.5,*,,,6,12.7,4.8,11,9.8,5.6,*,,,*,,
2022,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,76K620,K620,HIGH SCHOOL,5,47,19,*,,,7,8.9,5.9,10,9.2,8.3,*,,,7,10.6,7.3,21,13.3,11.2,*,,,*,,
2022,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,76K647,K647,HIGH SCHOOL,2,17,5,*,,,*,,,9,10.8,6.4,*,,,*,,,7,13.2,6.4,*,,,*,,
2022,BROOKLYN HIGH SCHOOL OF THE ARTS,76K656,K656,HIGH SCHOOL,5,66,11,*,,,5,5.5,3.5,19,15.2,9.3,*,,,7,6.9,6.3,34,9.5,6.9,*,,,*,,
2022,RESEARCH AND SERVICE HIGH SCHOOL,76K669,K669,HIGH SCHOOL,3,19,4,*,,,*,,,13,11.5,4.5,*,,,*,,,*,,,*,,,*,,
2022,EAST BROOKLYN COMMUNITY HIGH SCHOOL,76K673,K673,HIGH SCHOOL,2,20,3,*,,,*,,,*,,,*,,,*,,,12,9.1,6.1,*,,,*,,
2022,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING  ARCHI,76K674,K674,HIGH SCHOOL,3,33,12,*,,,*,,,11,10,4.1,*,,,6,2.9,2.9,11,11.1,5.2,*,,,*,,
2022,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,76K685,K685,HIGH SCHOOL,2,18,6,*,,,*,,,*,,,*,,,8,11.8,10.9,*,,,*,,,*,,
2022,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,76K688,K688,HIGH SCHOOL,2,15,4,*,,,*,,,8,8.8,3.4,*,,,*,,,*,,,*,,,*,,
2022,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,76K698,K698,HIGH SCHOOL,3,13,7,*,,,*,,,*,,,*,,,*,,,8,13.1,6.7,*,,,*,,
2022,LIBERATION DIPLOMA PLUS,76K728,K728,HIGH SCHOOL,2,14,6,*,,,*,,,5,11.6,3.4,*,,,*,,,5,21,7.5,*,,,*,,
2022,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,76R047,R047,HIGH SCHOOL,2,28,12,*,,,*,,,*,,,*,,,*,,,22,13.4,9.8,*,,,*,,
2022,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,76R064,R064,HIGH SCHOOL,3,33,16,*,,,*,,,*,,,*,,,*,,,28,10.8,8.8,*,,,*,,
2022,NEW DORP HIGH SCHOOL,76R440,R440,HIGH SCHOOL,11,206,93,*,,,9,11,9.1,5,16.2,11.6,*,,,11,9.1,8.3,170,10.2,8.9,*,,,10,10.6,8.8
2022,PORT RICHMOND HIGH SCHOOL,76R445,R445,HIGH SCHOOL,9,115,46,*,,,*,,,7,6.4,2.3,*,,,17,12.8,6.6,85,11.8,9.4,*,,,*,,
2022,CURTIS HIGH SCHOOL,76R450,R450,HIGH SCHOOL,12,148,34,*,,,*,,,16,15.5,10.9,*,,,22,10.8,8.8,103,14.1,12.3,*,,,*,,
2022,TOTTENVILLE HIGH SCHOOL,76R455,R455,HIGH SCHOOL,13,227,116,*,,,5,5.3,3.7,*,,,*,,,22,11.3,8.4,192,12.8,10.3,*,,,*,,
2022,SUSAN E. WAGNER HIGH SCHOOL,76R460,R460,HIGH SCHOOL,14,189,144,*,,,8,8.4,6.9,5,10.2,8.6,*,,,26,12.1,9.8,140,12.9,10.4,*,,,7,11.7,9.7
2022,CONCORD HIGH SCHOOL,76R470,R470,HIGH SCHOOL,2,19,4,*,,,*,,,*,,,*,,,*,,,13,16.7,4.7,*,,,*,,
2022,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH,76R600,R600,HIGH SCHOOL,6,67,37,*,,,*,,,*,,,*,,,*,,,59,9.1,6.7,*,,,*,,
2022,STATEN ISLAND TECHNICAL HIGH SCHOOL,76R605,R605,HIGH SCHOOL,6,65,17,*,,,*,,,*,,,*,,,*,,,61,13.2,10.1,*,,,*,,
2022,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,77Q236,Q236,HIGH SCHOOL,2,23,5,*,,,7,8,5.2,*,,,*,,,*,,,11,11.9,4.2,*,,,*,,
2022,VERITAS ACADEMY,77Q240,Q240,HIGH SCHOOL,4,45,9,*,,,*,,,*,,,*,,,8,10,4,29,9.9,5.4,*,,,*,,
2022,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,77Q241,Q241,HIGH SCHOOL,3,30,5,*,,,12,6.4,4.9,*,,,*,,,*,,,11,11.4,4.1,*,,,*,,
2022,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHT,77Q243,Q243,HIGH SCHOOL,3,37,5,*,,,*,,,16,7.3,3.6,*,,,*,,,15,9.7,5.7,*,,,*,,
2022,QUEENS PREPARATORY ACADEMY,77Q248,Q248,HIGH SCHOOL,3,16,3,*,,,*,,,8,13.6,6.8,*,,,*,,,5,17.5,6.3,*,,,*,,
2022,ENERGY TECH HIGH SCHOOL,77Q258,Q258,HIGH SCHOOL,3,42,10,*,,,5,3.4,2.4,*,,,*,,,9,7.2,3.9,23,6.9,3.5,*,,,*,,
2022,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,77Q260,Q260,HIGH SCHOOL,2,26,5,*,,,*,,,9,13.7,6.1,*,,,*,,,14,11.7,6.1,*,,,*,,
2022,VOYAGES PREP - SOUTH QUEENS,77Q261,Q261,HIGH SCHOOL,3,19,6,*,,,*,,,*,,,*,,,*,,,12,15.2,6.3,*,,,*,,
2022,FLUSHING INTERNATIONAL HIGH SCHOOL,77Q263,Q263,HIGH SCHOOL,3,32,5,*,,,9,9.6,7.3,*,,,*,,,7,8.7,7.8,13,12.9,8.7,*,,,*,,
2022,ACADEMY OF FINANCE AND ENTERPRISE,77Q264,Q264,HIGH SCHOOL,4,43,6,*,,,9,9.7,7.7,*,,,*,,,10,10.4,6.8,22,11.6,6.1,*,,,*,,
2022,EXCELSIOR PREPARATORY HIGH SCHOOL,77Q265,Q265,HIGH SCHOOL,2,26,4,*,,,*,,,12,12.2,8.4,*,,,*,,,8,14.7,12.7,*,,,*,,
2022,HIGH SCHOOL OF APPLIED COMMUNICATION,77Q267,Q267,HIGH SCHOOL,3,26,5,*,,,5,4.4,4.1,*,,,*,,,8,7.6,3.8,11,11.4,8.1,*,,,*,,
2022,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,77Q272,Q272,HIGH SCHOOL,2,25,8,*,,,*,,,11,17.9,7.1,*,,,*,,,8,20.2,10.7,*,,,*,,
2022,CIVIC LEADERSHIP ACADEMY,77Q293,Q293,HIGH SCHOOL,3,43,12,*,,,*,,,6,11.3,7.3,*,,,7,7.8,4.8,27,8.7,5.7,*,,,*,,
2022,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,77Q296,Q296,HIGH SCHOOL,3,30,6,*,,,*,,,*,,,*,,,16,7.1,4.6,7,8.7,6.7,*,,,*,,
2022,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,77Q299,Q299,HIGH SCHOOL,3,49,7,*,,,8,7,6.6,*,,,*,,,5,7.4,2.2,30,8,7.5,*,,,*,,
2022,ACADEMY FOR CAREERS IN TELEVISION AND FILM,77Q301,Q301,HIGH SCHOOL,3,44,10,*,,,*,,,*,,,*,,,8,3.7,4.8,28,8.4,6.8,*,,,*,,
2022,QUEENS HIGH SCHOOL FOR INFORMATION  RESEARCH  AND,77Q302,Q302,HIGH SCHOOL,4,31,6,*,,,*,,,7,14,5.2,*,,,5,12,4.6,18,12.6,5.1,*,,,*,,
2022,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART,77Q308,Q308,HIGH SCHOOL,3,41,9,*,,,5,12.1,6.5,*,,,*,,,6,16.8,11.3,26,12.8,7.5,*,,,*,,
2022,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE & INFORM,77Q313,Q313,HIGH SCHOOL,3,33,3,*,,,5,7.1,3.7,8,8.7,3.1,*,,,*,,,16,13.4,3.9,*,,,*,,
2022,EPIC HIGH SCHOOL - SOUTH,77Q314,Q314,HIGH SCHOOL,3,28,7,*,,,*,,,*,,,*,,,7,5.9,3.2,12,9.3,1.8,*,,,*,,
2022,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,77Q315,Q315,HIGH SCHOOL,2,35,7,*,,,6,6.4,4.7,8,9.5,4.1,*,,,7,7.2,3.7,14,10,4.5,*,,,*,,
2022,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI,77Q324,Q324,HIGH SCHOOL,3,26,6,*,,,*,,,*,,,*,,,*,,,19,11.7,6.6,*,,,*,,
2022,HILLSIDE ARTS & LETTERS ACADEMY,77Q325,Q325,HIGH SCHOOL,3,30,4,*,,,*,,,7,4.6,1.2,*,,,5,9.9,6.9,14,11.6,6.1,*,,,*,,
2022,CAMBRIA HEIGHTS ACADEMY,77Q326,Q326,HIGH SCHOOL,2,27,4,*,,,*,,,9,10.3,2.6,*,,,*,,,13,7.6,5.8,*,,,*,,
2022,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,77Q328,Q328,HIGH SCHOOL,3,28,7,*,,,*,,,*,,,*,,,6,11.8,5.7,13,7.9,6.2,*,,,*,,
2022,EPIC HIGH SCHOOL - NORTH,77Q334,Q334,HIGH SCHOOL,2,32,5,*,,,8,5,2.6,7,7.1,2.4,*,,,5,8.7,2.9,12,4.9,3.3,*,,,*,,
2022,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,77Q338,Q338,HIGH SCHOOL,2,14,4,*,,,*,,,*,,,*,,,*,,,6,15.2,6.9,*,,,*,,
2022,JAMAICA GATEWAY TO THE SCIENCES,77Q350,Q350,HIGH SCHOOL,3,32,6,*,,,*,,,8,9,4.3,*,,,*,,,16,8.8,5,*,,,*,,
2022,ROCKAWAY COLLEGIATE HIGH SCHOOL,77Q351,Q351,HIGH SCHOOL,2,25,7,*,,,*,,,6,9.6,5.6,*,,,5,8.4,4.3,13,6.1,2.3,*,,,*,,
2022,AUGUST MARTIN HIGH SCHOOL,77Q400,Q400,HIGH SCHOOL,4,37,7,*,,,*,,,12,8.7,3.4,*,,,6,10.9,2.5,15,5.5,3.4,*,,,*,,
2022,BENJAMIN N. CARDOZO HIGH SCHOOL,77Q415,Q415,HIGH SCHOOL,10,192,37,*,,,34,13.8,10.5,11,16.8,10.7,*,,,24,12.7,10.1,119,14.2,11.5,*,,,*,,
2022,JOHN BOWNE HIGH SCHOOL,77Q425,Q425,HIGH SCHOOL,15,197,55,*,,,33,12.1,10.6,20,12.9,8.7,*,,,33,11.6,8.9,98,13.4,10.3,*,,,8,11.1,10.6
2022,FRANCIS LEWIS HIGH SCHOOL,77Q430,Q430,HIGH SCHOOL,11,240,69,*,,,52,11.7,9.9,18,15.4,10.6,*,,,25,12.6,10,138,12.8,9.9,*,,,5,10.5,9.3
2022,MARTIN VAN BUREN HIGH SCHOOL,77Q435,Q435,HIGH SCHOOL,9,73,18,*,,,11,20.4,16.3,8,16.1,8.7,*,,,9,15.6,9.8,42,16.1,13.1,*,,,*,,
2022,FOREST HILLS HIGH SCHOOL,77Q440,Q440,HIGH SCHOOL,11,229,37,*,,,29,8,5.1,6,15.5,2.9,*,,,35,11.8,9.1,144,13,10.5,*,,,11,11.8,9.5
2022,WILLIAM CULLEN BRYANT HIGH SCHOOL,77Q445,Q445,HIGH SCHOOL,13,151,31,*,,,20,7.1,6.9,14,5.8,4.9,*,,,39,8.3,7,74,9.8,7.9,*,,,*,,
2022,LONG ISLAND CITY HIGH SCHOOL,77Q450,Q450,HIGH SCHOOL,12,139,35,*,,,19,9.1,7.7,8,8.7,6.3,*,,,30,11.5,8.8,80,13.2,10.8,*,,,*,,
2022,NEWTOWN HIGH SCHOOL,77Q455,Q455,HIGH SCHOOL,13,102,26,*,,,22,14.1,10.9,9,15.4,12,*,,,26,12.4,10.1,41,13.6,12.1,*,,,*,,
2022,FLUSHING HIGH SCHOOL,77Q460,Q460,HIGH SCHOOL,9,93,21,*,,,8,6.9,5.5,15,10.7,8.8,*,,,24,7.8,6.1,43,11,7.8,*,,,*,,
2022,RICHMOND HILL HIGH SCHOOL,77Q475,Q475,HIGH SCHOOL,11,112,29,*,,,23,12.4,10.2,14,14.1,11.4,*,,,25,10.2,7.4,49,14.6,12.5,*,,,*,,
2022,JOHN ADAMS HIGH SCHOOL,77Q480,Q480,HIGH SCHOOL,9,179,44,*,,,30,9.2,6.9,11,10.4,5.7,*,,,32,9.6,7,94,9.3,6.6,*,,,6,12.2,8.6
2022,GROVER CLEVELAND HIGH SCHOOL,77Q485,Q485,HIGH SCHOOL,9,108,30,*,,,16,8.9,7.2,9,17.9,9.9,*,,,20,12,11.4,59,14.4,13.1,*,,,*,,
2022,MATHEMATICS  SCIENCE RESEARCH AND TECHNOLOGY MAGNE,77Q492,Q492,HIGH SCHOOL,3,26,6,*,,,*,,,11,7.6,3.2,*,,,*,,,8,8.6,2.6,*,,,*,,
2022,BAYSIDE HIGH SCHOOL,77Q495,Q495,HIGH SCHOOL,13,162,52,*,,,32,13.9,9.8,8,20.3,8.7,*,,,13,11.2,9.2,106,14.3,12.1,*,,,*,,
2022,HUMANITIES & ARTS MAGNET HIGH SCHOOL,77Q498,Q498,HIGH SCHOOL,3,29,5,*,,,*,,,7,9.9,3.5,*,,,*,,,15,13.4,6.2,*,,,*,,
2022,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,77Q501,Q501,HIGH SCHOOL,5,56,13,*,,,*,,,5,12.7,7.3,*,,,8,12.6,8.3,41,13.8,9.1,*,,,*,,
2022,INFORMATION TECHNOLOGY HIGH SCHOOL,77Q502,Q502,HIGH SCHOOL,4,60,18,*,,,13,13.6,12,11,11.1,6.2,*,,,9,15.5,6.3,27,16.4,10.7,*,,,*,,
2022,HILLCREST HIGH SCHOOL,77Q505,Q505,HIGH SCHOOL,12,163,44,*,,,38,11.4,9.4,24,17.4,13.2,*,,,19,14.1,12.1,80,13.9,10.2,*,,,*,,
2022,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY,77Q520,Q520,HIGH SCHOOL,3,25,8,*,,,*,,,*,,,*,,,7,8.7,7.9,12,17.3,12.2,*,,,*,,
2022,TOWNSEND HARRIS HIGH SCHOOL,77Q525,Q525,HIGH SCHOOL,6,79,19,*,,,8,14.6,13.6,5,12.1,8.7,*,,,12,11.2,5.2,51,14.2,8.8,*,,,*,,
2022,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY C,77Q530,Q530,HIGH SCHOOL,3,29,4,*,,,6,13.6,9.8,*,,,*,,,6,12.7,7,16,15.5,12.6,*,,,*,,
2022,QUEENS ACADEMY HIGH SCHOOL,77Q540,Q540,HIGH SCHOOL,3,23,5,*,,,*,,,*,,,*,,,*,,,14,8.4,4.9,*,,,*,,
2022,HIGH SCHOOL FOR ARTS AND BUSINESS,77Q550,Q550,HIGH SCHOOL,5,46,12,*,,,*,,,*,,,*,,,8,17.5,16,31,13.2,9.5,*,,,*,,
2022,NEWCOMERS HIGH SCHOOL,77Q555,Q555,HIGH SCHOOL,4,47,10,*,,,*,,,5,13.6,4.6,*,,,23,16.8,12.7,17,18,14.2,*,,,*,,
2022,QUEENS HIGH SCHOOL OF TEACHING  LIBERAL ARTS AND T,77Q566,Q566,HIGH SCHOOL,5,66,13,*,,,10,9.7,6.6,9,8.9,6.8,*,,,9,14.7,11,36,14,10,*,,,*,,
2022,ACADEMY OF AMERICAN STUDIES,77Q575,Q575,HIGH SCHOOL,6,66,15,*,,,10,7,5.7,*,,,*,,,11,9.2,4.7,38,12.4,9.2,*,,,*,,
2022,MASPETH HIGH SCHOOL,77Q585,Q585,HIGH SCHOOL,4,72,11,*,,,14,6.8,3.8,*,,,*,,,7,7.6,2.3,50,6.3,3.4,*,,,*,,
2022,QUEENS TECHNICAL HIGH SCHOOL,77Q600,Q600,HIGH SCHOOL,6,104,21,*,,,9,12.8,11.2,11,15.4,13.2,*,,,17,9.9,10,59,11.1,8.8,*,,,5,12.2,11.9
2022,AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL,77Q610,Q610,HIGH SCHOOL,8,128,22,*,,,11,10.8,11.1,16,14.2,13.6,*,,,41,13.2,11.8,55,15.3,14.2,*,,,5,12.7,11.1
2022,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,77Q620,Q620,HIGH SCHOOL,11,126,38,*,,,17,7.9,6.5,17,11.6,7.9,*,,,18,12.1,8.5,69,13.7,10.6,*,,,*,,
2022,HIGH SCHOOL FOR CONSTRUCTION TRADES  ENGINEERING A,77Q650,Q650,HIGH SCHOOL,4,69,13,*,,,10,5.9,3.1,13,11.6,7.2,*,,,11,12.4,8.3,34,12.7,6.2,*,,,*,,
2022,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,77Q670,Q670,HIGH SCHOOL,4,41,8,*,,,*,,,*,,,*,,,5,10,8.4,29,15.9,11.8,*,,,*,,
2022,QUEENS METROPOLITAN HIGH SCHOOL,77Q686,Q686,HIGH SCHOOL,5,65,20,*,,,7,9.1,6.8,*,,,*,,,5,13,9.6,44,12.2,7.2,*,,,5,9.9,6.2
2022,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,77Q687,Q687,HIGH SCHOOL,3,26,7,*,,,6,7.6,3.6,*,,,*,,,*,,,14,10.7,7.8,*,,,*,,
2022,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,77Q690,Q690,HIGH SCHOOL,3,26,7,*,,,*,,,12,14.5,7.9,*,,,*,,,5,13.6,11.9,*,,,*,,
2022,VOYAGES PREPARATORY,77Q744,Q744,HIGH SCHOOL,2,18,3,*,,,*,,,*,,,*,,,8,13.1,6.5,6,11.2,9.2,*,,,*,,
2022,NORTH QUEENS COMMUNITY HIGH SCHOOL,77Q792,Q792,HIGH SCHOOL,2,13,3,*,,,*,,,*,,,*,,,*,,,7,14.5,6.5,*,,,*,,
2022,P.S. 371 - LILLIAN L. RASHKIS,97K371,K371,HIGH SCHOOL,3,45,65,*,,,*,,,7,9.6,10.7,*,,,*,,,30,12.4,9.8,*,,,*,,
2022,P.S. 373 - BROOKLYN TRANSITION CENTER,97K373,K373,HIGH SCHOOL,4,88,115,*,,,8,5.4,5.4,25,5.9,6.6,*,,,15,8.8,8.4,37,6.4,5.3,*,,,*,,
2022,P.S. K753 - SCHOOL FOR CAREER DEVELOPMENT,97K753,K753,HIGH SCHOOL,3,81,81,*,,,*,,,43,7.1,6.1,*,,,12,11.2,6.1,20,6.8,4.7,*,,,*,,
2022,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,97M751,M751,HIGH SCHOOL,2,40,61,*,,,*,,,9,5.5,4.3,*,,,6,5.3,3.9,19,2.7,2.1,*,,,*,,
2022,JOHN F. KENNEDY JR. SCHOOL,97Q721,Q721,HIGH SCHOOL,4,85,160,*,,,12,11.6,9.4,9,9.5,9.1,*,,,17,9.7,9,42,11.1,8.9,*,,,*,,
2022,QUEENS TRANSITION CENTER,97Q752,Q752,HIGH SCHOOL,4,81,120,*,,,*,,,32,8.2,7.6,*,,,11,7.9,8.1,34,12.1,8.9,*,,,*,,
2022,P.S. X721 - STEPHEN MCSWEENEY SCHOOL,97X721,X721,HIGH SCHOOL,5,105,190,*,,,*,,,14,6.8,6.3,*,,,24,9.3,8,61,8.2,7,*,,,*,,
2022,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,97X754,X754,HIGH SCHOOL,5,69,85,*,,,5,11.4,9.9,16,10.2,7.6,*,,,21,12.1,9.2,22,11.4,8.8,*,,,*,,
